epoch,acc,f1,loss
0,0.22823984526112184,0.1958417571328277,4.710821587362407
1,0.2642166344294004,0.2429045219841587,4.408591211577992
2,0.37524177949709864,0.32667384982268327,3.9103882872028115
3,0.46034816247582205,0.3426220115254006,3.530588897657983
4,0.5125725338491296,0.3353279015786483,3.3618385997819313
5,0.5272727272727272,0.3153044026279342,3.266083655533967
6,0.5365570599613153,0.3100641570648421,3.197440182721173
7,0.5516441005802708,0.32815310830305355,3.1057086108643333
8,0.5555125725338491,0.3218386258772491,3.0773904058668347
9,0.5632495164410058,0.328575690101025,3.050708511729299
10,0.5617021276595745,0.3347125256481666,3.0210298785456904
11,0.567504835589942,0.3342747182737796,3.011158619397952
12,0.5690522243713733,0.33519715949326323,2.9962211950325672
13,0.560541586073501,0.33816848752875406,2.970187887733365
14,0.5802707930367504,0.3593152673314906,2.898943347695433
15,0.5856866537717601,0.3958750099741128,2.856573004781464
16,0.5713733075435203,0.358142910392297,2.885211005622958
17,0.5818181818181818,0.3856265351515631,2.826297206643187
18,0.620889748549323,0.4463976083690682,2.7397883262163325
19,0.6468085106382979,0.48792917515738465,2.643351083920326
20,0.6499032882011605,0.4924355600600079,2.618021093768838
21,0.6615087040618955,0.5169239563937119,2.565999975910893
22,0.6591876208897486,0.5167516655851343,2.5652453811080367
23,0.6673114119922631,0.5194780688810773,2.5228796829412015
24,0.676595744680851,0.5361668438130208,2.500262756406525
25,0.6974854932301741,0.567683359305219,2.4421589492279807
26,0.6963249516441006,0.5729200751767741,2.434131277932061
27,0.7222437137330754,0.6109990425953797,2.3281172631699363
28,0.7083172147001934,0.588959093449542,2.351339246019905
29,0.7137330754352031,0.600332858999877,2.3505844981582076
30,0.7206963249516442,0.6168834054903599,2.3158526361724476
31,0.7292069632495164,0.6221080071821853,2.309174861437009
32,0.7357833655705996,0.6340360513997045,2.251931835103918
33,0.7400386847195358,0.6369028489536831,2.2439589000042575
34,0.7481624758220503,0.6559068380814828,2.209995796651016
35,0.7528046421663442,0.6587040204884828,2.2010026919988936
36,0.7632495164410058,0.6751125926912258,2.1794189199989225
37,0.7593810444874275,0.6770154397653516,2.1666197335278548
38,0.7713733075435203,0.6803413086674889,2.1340856552124023
39,0.7617021276595745,0.6758734784209293,2.144028155891984
