epoch,acc,f1,loss
0,0.1988394584139265,0.18700731065083046,4.63882471047915
1,0.20309477756286268,0.1902193045050188,4.3982731287296
2,0.2390715667311412,0.23901443486094118,3.8078167897004347
3,0.3079303675048356,0.293991339726896,3.538915271942432
4,0.43210831721470017,0.33075447660560703,3.313258712108319
5,0.48239845261121855,0.337708624004812,3.2283887633910546
6,0.5179883945841393,0.3352764550872125,3.1530012488365173
7,0.5384912959381044,0.3360455589610309,3.117528979594891
8,0.5408123791102515,0.34065750552057317,3.05727540071194
9,0.5531914893617021,0.323642261877556,3.054819799386538
10,0.5551257253384912,0.3274054763796985,3.0157477809832645
11,0.5570599613152805,0.3316096222536385,2.9899315467247596
12,0.5597678916827853,0.3573549000835357,2.996635391161992
13,0.5713733075435203,0.3633332878056241,2.940741098844088
14,0.572147001934236,0.35672123207958983,2.953456291785607
15,0.5833655705996131,0.3776627319500641,2.8917449437654934
16,0.6085106382978723,0.38767380379753286,2.752560569689824
17,0.6212765957446809,0.4322225874972849,2.7279803386101356
18,0.6166344294003868,0.4449288719695452,2.711608588695526
19,0.6263056092843327,0.4511747834069743,2.675199132699233
20,0.6243713733075436,0.447765132205612,2.6790652183385997
21,0.6452611218568666,0.49648340294665805,2.6221196055412292
22,0.6382978723404256,0.4664321798127801,2.606797144963191
23,0.6599613152804642,0.5188081239266421,2.5635939974051256
24,0.6618955512572534,0.5092271505963172,2.5494567935283365
25,0.6727272727272727,0.5349456139730899,2.4755887274558726
26,0.6796905222437137,0.5510499339579774,2.4711626722262454
27,0.6936170212765957,0.5667500166360085,2.436910553620412
28,0.6970986460348162,0.5730576583412517,2.3979129309837637
29,0.7176015473887815,0.5983364544289852,2.351012108417658
30,0.7148936170212766,0.6027442921410545,2.3071891161111684
31,0.7241779497098646,0.616911079659696,2.250216392370371
32,0.7419729206963249,0.6441365992129798,2.227927171266996
33,0.7411992263056093,0.6462619917510236,2.2310825013197384
34,0.7268858800773694,0.6248789691507471,2.226872194271821
35,0.7485493230174082,0.6509966279019929,2.2138604063254137
36,0.7520309477756286,0.6658014299655818,2.1570881490523997
37,0.7450676982591876,0.6497268387532665,2.205024806352762
38,0.7524177949709865,0.6631692622913173,2.1846632407261777
39,0.7446808510638298,0.6542712355582556,2.160051066141862
